Timestamp,DroneID,Location,TaskType,TaskDuration(mins),Status,EdgeNode,BlockchainValidated,BatteryLevel(%),Payload(kg)
2025-01-07 08:55:00,DRONE_0039,Sector-C,Mapping,51,Failed,EdgeNode_3,Yes,64,1.86
2025-01-07 08:56:00,DRONE_0060,Sector-D,Traffic Monitoring,16,In Progress,EdgeNode_2,No,41,1.18
2025-01-07 08:57:00,DRONE_0041,Sector-D,Surveillance,62,Completed,EdgeNode_4,Yes,98,1.57
2025-01-07 08:58:00,DRONE_0033,Sector-C,Surveillance,45,Pending,EdgeNode_5,Yes,92,2.88
2025-01-07 08:59:00,DRONE_0083,Sector-C,Traffic Monitoring,23,Pending,EdgeNode_4,Yes,89,4.33
2025-01-07 09:00:00,DRONE_0083,Sector-C,Traffic Monitoring,16,Pending,EdgeNode_4,Yes,51,1.92
2025-01-07 09:01:00,DRONE_0097,Sector-A,Delivery,27,Failed,EdgeNode_2,Yes,86,1.67
2025-01-07 09:02:00,DRONE_0016,Sector-C,Traffic Monitoring,9,Failed,EdgeNode_4,Yes,35,3.93
2025-01-07 09:03:00,DRONE_0023,Sector-C,Surveillance,30,Failed,EdgeNode_4,No,21,0.21
2025-01-07 09:04:00,DRONE_0007,Sector-B,Emergency Response,67,Pending,EdgeNode_1,No,86,1.58
2025-01-07 09:05:00,DRONE_0026,Sector-C,Traffic Monitoring,56,Pending,EdgeNode_4,No,60,2.32
2025-01-07 09:06:00,DRONE_0096,Sector-C,Delivery,14,Failed,EdgeNode_1,No,70,3.04
2025-01-07 09:07:00,DRONE_0012,Sector-A,Emergency Response,90,Pending,EdgeNode_2,Yes,33,0.86
2025-01-07 09:08:00,DRONE_0072,Sector-D,Delivery,43,In Progress,EdgeNode_4,No,97,2.22
2025-01-07 09:09:00,DRONE_0005,Sector-A,Emergency Response,27,In Progress,EdgeNode_5,No,68,2.87
2025-01-07 09:10:00,DRONE_0092,Sector-B,Traffic Monitoring,15,Pending,EdgeNode_4,No,68,2.6
2025-01-07 09:11:00,DRONE_0069,Sector-C,Surveillance,96,Failed,EdgeNode_1,Yes,46,2.92
2025-01-07 09:12:00,DRONE_0049,Sector-C,Emergency Response,99,Completed,EdgeNode_5,Yes,58,3.35
2025-01-07 09:13:00,DRONE_0026,Sector-C,Mapping,76,Completed,EdgeNode_2,Yes,92,1.96
2025-01-07 09:14:00,DRONE_0005,Sector-C,Delivery,107,Pending,EdgeNode_3,No,55,0.41
2025-01-07 09:15:00,DRONE_0022,Sector-C,Emergency Response,52,Completed,EdgeNode_3,No,29,0.37
2025-01-07 09:16:00,DRONE_0079,Sector-C,Delivery,96,Failed,EdgeNode_1,Yes,23,4.31
2025-01-07 09:17:00,DRONE_0013,Sector-B,Surveillance,20,In Progress,EdgeNode_2,Yes,21,3.42
2025-01-07 09:18:00,DRONE_0028,Sector-C,Delivery,50,In Progress,EdgeNode_2,No,98,3.84
2025-01-07 09:19:00,DRONE_0033,Sector-C,Delivery,51,Failed,EdgeNode_4,No,47,4.65
2025-01-07 09:20:00,DRONE_0023,Sector-C,Mapping,99,Completed,EdgeNode_3,Yes,45,3.78
2025-01-07 09:21:00,DRONE_0097,Sector-B,Delivery,109,Pending,EdgeNode_4,Yes,92,3.49
2025-01-07 09:22:00,DRONE_0018,Sector-C,Emergency Response,52,In Progress,EdgeNode_2,No,49,3.31
2025-01-07 09:23:00,DRONE_0030,Sector-B,Delivery,84,Completed,EdgeNode_1,Yes,28,1.37
2025-01-07 09:24:00,DRONE_0026,Sector-A,Traffic Monitoring,73,Completed,EdgeNode_1,Yes,20,4.79
2025-01-07 09:25:00,DRONE_0016,Sector-C,Delivery,103,In Progress,EdgeNode_5,Yes,75,2.76
2025-01-07 09:26:00,DRONE_0077,Sector-D,Traffic Monitoring,29,In Progress,EdgeNode_1,Yes,75,1.19
2025-01-07 09:27:00,DRONE_0039,Sector-B,Delivery,81,Pending,EdgeNode_3,Yes,95,1.13
2025-01-07 09:28:00,DRONE_0033,Sector-A,Delivery,97,Failed,EdgeNode_5,No,80,4.09
2025-01-07 09:29:00,DRONE_0026,Sector-B,Emergency Response,95,Completed,EdgeNode_3,No,64,1.33
2025-01-07 09:30:00,DRONE_0048,Sector-B,Traffic Monitoring,108,Pending,EdgeNode_4,Yes,32,0.3
2025-01-07 09:31:00,DRONE_0065,Sector-A,Traffic Monitoring,85,In Progress,EdgeNode_4,No,33,2.2
2025-01-07 09:32:00,DRONE_0038,Sector-C,Mapping,41,Failed,EdgeNode_1,No,29,4.11
2025-01-07 09:33:00,DRONE_0002,Sector-C,Delivery,106,Failed,EdgeNode_5,Yes,36,2.13
2025-01-07 09:34:00,DRONE_0006,Sector-B,Delivery,67,Completed,EdgeNode_3,Yes,36,4.04
2025-01-07 09:35:00,DRONE_0046,Sector-A,Emergency Response,33,Failed,EdgeNode_3,No,50,4.15
2025-01-07 09:36:00,DRONE_0050,Sector-C,Mapping,62,In Progress,EdgeNode_2,No,65,4.3
2025-01-07 09:37:00,DRONE_0038,Sector-B,Mapping,102,In Progress,EdgeNode_1,No,68,2.99
2025-01-07 09:38:00,DRONE_0088,Sector-D,Emergency Response,98,In Progress,EdgeNode_4,Yes,94,3.53
2025-01-07 09:39:00,DRONE_0018,Sector-A,Traffic Monitoring,35,Pending,EdgeNode_2,Yes,99,1.38
2025-01-07 09:40:00,DRONE_0027,Sector-D,Surveillance,90,In Progress,EdgeNode_4,No,37,0.59
2025-01-07 09:41:00,DRONE_0041,Sector-D,Emergency Response,114,Pending,EdgeNode_4,Yes,94,2.71
2025-01-07 09:42:00,DRONE_0072,Sector-B,Traffic Monitoring,93,In Progress,EdgeNode_3,No,30,0.15
2025-01-07 09:43:00,DRONE_0092,Sector-A,Mapping,72,In Progress,EdgeNode_4,Yes,92,2.38
2025-01-07 09:44:00,DRONE_0074,Sector-C,Emergency Response,103,Failed,EdgeNode_5,Yes,74,0.6
2025-01-07 09:45:00,DRONE_0017,Sector-C,Surveillance,45,Completed,EdgeNode_4,Yes,22,0.63
2025-01-07 09:46:00,DRONE_0062,Sector-B,Delivery,54,In Progress,EdgeNode_5,No,97,4.37
2025-01-07 09:47:00,DRONE_0029,Sector-C,Emergency Response,48,Failed,EdgeNode_4,Yes,35,3.24
2025-01-07 09:48:00,DRONE_0058,Sector-C,Surveillance,13,Failed,EdgeNode_2,Yes,28,3.26
2025-01-07 09:49:00,DRONE_0070,Sector-D,Surveillance,63,Completed,EdgeNode_3,Yes,87,2.08
2025-01-07 09:50:00,DRONE_0078,Sector-D,Emergency Response,94,Failed,EdgeNode_2,Yes,64,2.12
2025-01-07 09:51:00,DRONE_0022,Sector-A,Traffic Monitoring,95,Failed,EdgeNode_3,Yes,21,1.59
2025-01-07 09:52:00,DRONE_0006,Sector-D,Emergency Response,31,Completed,EdgeNode_2,No,41,2.23
2025-01-07 09:53:00,DRONE_0026,Sector-C,Mapping,86,Pending,EdgeNode_1,Yes,88,2.98
2025-01-07 09:54:00,DRONE_0039,Sector-A,Surveillance,98,Completed,EdgeNode_4,Yes,68,1.01
2025-01-07 09:55:00,DRONE_0012,Sector-A,Surveillance,113,Completed,EdgeNode_4,No,40,1.38
2025-01-07 09:56:00,DRONE_0099,Sector-B,Delivery,63,In Progress,EdgeNode_1,Yes,93,2.52
2025-01-07 09:57:00,DRONE_0014,Sector-D,Surveillance,114,In Progress,EdgeNode_1,Yes,74,1.99
2025-01-07 09:58:00,DRONE_0022,Sector-A,Delivery,99,Pending,EdgeNode_5,Yes,23,4.12
2025-01-07 09:59:00,DRONE_0051,Sector-C,Surveillance,110,Completed,EdgeNode_2,Yes,77,4.13
2025-01-07 10:00:00,DRONE_0023,Sector-A,Surveillance,7,Completed,EdgeNode_4,No,89,1.75
2025-01-07 10:01:00,DRONE_0048,Sector-A,Emergency Response,97,Pending,EdgeNode_5,Yes,78,2.31
2025-01-07 10:02:00,DRONE_0071,Sector-B,Emergency Response,11,In Progress,EdgeNode_4,Yes,45,4.89
2025-01-07 10:03:00,DRONE_0050,Sector-C,Mapping,86,Completed,EdgeNode_1,Yes,93,4.15
2025-01-07 10:04:00,DRONE_0089,Sector-C,Traffic Monitoring,20,Pending,EdgeNode_5,Yes,88,1.16
2025-01-07 10:05:00,DRONE_0013,Sector-D,Mapping,53,In Progress,EdgeNode_5,No,58,1.47
2025-01-07 10:06:00,DRONE_0085,Sector-C,Surveillance,36,Failed,EdgeNode_5,Yes,20,0.51
2025-01-07 10:07:00,DRONE_0010,Sector-A,Mapping,106,Pending,EdgeNode_2,Yes,76,3.42
2025-01-07 10:08:00,DRONE_0055,Sector-C,Emergency Response,93,Pending,EdgeNode_5,No,67,1.65
2025-01-07 10:09:00,DRONE_0009,Sector-C,Surveillance,48,Completed,EdgeNode_4,Yes,91,2.73
2025-01-07 10:10:00,DRONE_0079,Sector-A,Surveillance,100,Failed,EdgeNode_2,No,40,3.86
2025-01-07 10:11:00,DRONE_0052,Sector-B,Mapping,23,In Progress,EdgeNode_4,Yes,50,4.2
2025-01-07 10:12:00,DRONE_0002,Sector-D,Delivery,7,Failed,EdgeNode_5,No,77,1.69
2025-01-07 10:13:00,DRONE_0025,Sector-D,Traffic Monitoring,64,Completed,EdgeNode_5,No,66,1.26
2025-01-07 10:14:00,DRONE_0013,Sector-B,Mapping,39,Completed,EdgeNode_4,No,42,4.26
2025-01-07 10:15:00,DRONE_0098,Sector-A,Mapping,118,In Progress,EdgeNode_3,No,94,1.97
2025-01-07 10:16:00,DRONE_0051,Sector-D,Traffic Monitoring,33,In Progress,EdgeNode_5,Yes,99,4.13
2025-01-07 10:17:00,DRONE_0058,Sector-B,Surveillance,79,In Progress,EdgeNode_5,Yes,26,0.83
2025-01-07 10:18:00,DRONE_0034,Sector-B,Surveillance,74,Completed,EdgeNode_2,No,68,4.57
2025-01-07 10:19:00,DRONE_0035,Sector-B,Delivery,87,In Progress,EdgeNode_4,No,50,2.47
2025-01-07 10:20:00,DRONE_0003,Sector-D,Mapping,105,In Progress,EdgeNode_5,No,66,0.93
2025-01-07 10:21:00,DRONE_0059,Sector-D,Traffic Monitoring,49,In Progress,EdgeNode_4,Yes,87,2.72
2025-01-07 10:22:00,DRONE_0070,Sector-D,Mapping,31,Pending,EdgeNode_2,No,54,4.36
2025-01-07 10:23:00,DRONE_0048,Sector-D,Emergency Response,73,In Progress,EdgeNode_4,Yes,94,2.01
2025-01-07 10:24:00,DRONE_0064,Sector-C,Mapping,94,Completed,EdgeNode_4,Yes,53,0.97
2025-01-07 10:25:00,DRONE_0019,Sector-B,Mapping,39,Pending,EdgeNode_2,No,77,2.93
2025-01-07 10:26:00,DRONE_0067,Sector-C,Emergency Response,23,Completed,EdgeNode_5,No,34,4.19
2025-01-07 10:27:00,DRONE_0082,Sector-B,Emergency Response,21,Failed,EdgeNode_4,Yes,97,0.69
2025-01-07 10:28:00,DRONE_0073,Sector-D,Traffic Monitoring,39,Pending,EdgeNode_3,No,90,0.3
2025-01-07 10:29:00,DRONE_0076,Sector-D,Surveillance,115,In Progress,EdgeNode_5,No,61,0.38
2025-01-07 10:30:00,DRONE_0005,Sector-C,Delivery,117,Pending,EdgeNode_2,Yes,37,1.23
2025-01-07 10:31:00,DRONE_0067,Sector-A,Emergency Response,81,Completed,EdgeNode_1,No,97,0.14
2025-01-07 10:32:00,DRONE_0011,Sector-D,Surveillance,82,Pending,EdgeNode_3,No,57,2.2
2025-01-07 10:33:00,DRONE_0094,Sector-A,Traffic Monitoring,34,Failed,EdgeNode_5,Yes,83,3.52
2025-01-07 10:34:00,DRONE_0068,Sector-B,Mapping,52,In Progress,EdgeNode_2,No,48,3.58
2025-01-07 10:35:00,DRONE_0069,Sector-C,Traffic Monitoring,61,In Progress,EdgeNode_3,No,29,3.22
2025-01-07 10:36:00,DRONE_0001,Sector-A,Traffic Monitoring,111,Failed,EdgeNode_5,Yes,36,1.55
2025-01-07 10:37:00,DRONE_0091,Sector-A,Emergency Response,21,Completed,EdgeNode_1,No,51,3.71
2025-01-07 10:38:00,DRONE_0092,Sector-D,Delivery,105,Pending,EdgeNode_5,Yes,80,2.92
2025-01-07 10:39:00,DRONE_0063,Sector-A,Emergency Response,19,Completed,EdgeNode_1,No,65,4.32
2025-01-07 10:40:00,DRONE_0029,Sector-A,Mapping,86,Completed,EdgeNode_1,Yes,90,2.44
2025-01-07 10:41:00,DRONE_0082,Sector-B,Emergency Response,116,Completed,EdgeNode_4,Yes,75,0.98
2025-01-07 10:42:00,DRONE_0012,Sector-C,Mapping,18,In Progress,EdgeNode_2,No,80,3.21
2025-01-07 10:43:00,DRONE_0077,Sector-D,Emergency Response,18,Pending,EdgeNode_4,Yes,63,0.84
2025-01-07 10:44:00,DRONE_0041,Sector-D,Delivery,49,In Progress,EdgeNode_1,No,57,4.82
2025-01-07 10:45:00,DRONE_0002,Sector-A,Surveillance,101,In Progress,EdgeNode_2,Yes,69,3.55
2025-01-07 10:46:00,DRONE_0037,Sector-B,Delivery,42,In Progress,EdgeNode_2,No,93,3.81
2025-01-07 10:47:00,DRONE_0045,Sector-A,Emergency Response,67,Pending,EdgeNode_2,Yes,51,3.43
2025-01-07 10:48:00,DRONE_0080,Sector-A,Traffic Monitoring,79,Failed,EdgeNode_3,Yes,72,0.58
2025-01-07 10:49:00,DRONE_0048,Sector-D,Surveillance,15,In Progress,EdgeNode_5,No,67,2.38
2025-01-07 10:50:00,DRONE_0024,Sector-A,Traffic Monitoring,52,In Progress,EdgeNode_1,No,20,3.29
2025-01-07 10:51:00,DRONE_0099,Sector-A,Delivery,30,In Progress,EdgeNode_2,Yes,49,1.22
2025-01-07 10:52:00,DRONE_0022,Sector-B,Surveillance,71,Pending,EdgeNode_3,Yes,28,3.43
2025-01-07 10:53:00,DRONE_0100,Sector-D,Emergency Response,29,Pending,EdgeNode_3,Yes,52,4.12
2025-01-07 10:54:00,DRONE_0011,Sector-C,Traffic Monitoring,85,Completed,EdgeNode_1,Yes,45,1.45
2025-01-07 10:55:00,DRONE_0058,Sector-B,Emergency Response,65,In Progress,EdgeNode_4,Yes,61,1.08
2025-01-07 10:56:00,DRONE_0046,Sector-B,Mapping,90,In Progress,EdgeNode_3,Yes,93,4.43
2025-01-07 10:57:00,DRONE_0029,Sector-B,Surveillance,97,Pending,EdgeNode_1,Yes,61,0.13
2025-01-07 10:58:00,DRONE_0035,Sector-D,Traffic Monitoring,114,Pending,EdgeNode_3,Yes,58,1.35
2025-01-07 10:59:00,DRONE_0015,Sector-A,Delivery,30,In Progress,EdgeNode_1,No,80,2.09
2025-01-07 11:00:00,DRONE_0060,Sector-C,Delivery,38,Failed,EdgeNode_2,No,66,3.39
2025-01-07 11:01:00,DRONE_0095,Sector-D,Delivery,94,Completed,EdgeNode_4,No,61,4.99
2025-01-07 11:02:00,DRONE_0042,Sector-A,Delivery,13,Completed,EdgeNode_3,No,67,1.92
2025-01-07 11:03:00,DRONE_0043,Sector-B,Traffic Monitoring,44,In Progress,EdgeNode_3,Yes,71,4.75
2025-01-07 11:04:00,DRONE_0080,Sector-D,Mapping,79,Completed,EdgeNode_3,Yes,52,1.9
2025-01-07 11:05:00,DRONE_0074,Sector-A,Delivery,11,Completed,EdgeNode_5,No,46,3.51
2025-01-07 11:06:00,DRONE_0049,Sector-C,Delivery,34,In Progress,EdgeNode_5,Yes,62,0.91
2025-01-07 11:07:00,DRONE_0064,Sector-C,Delivery,70,Completed,EdgeNode_2,Yes,48,2.36
2025-01-07 11:08:00,DRONE_0032,Sector-A,Mapping,34,Pending,EdgeNode_3,No,38,4.37
2025-01-07 11:09:00,DRONE_0064,Sector-D,Surveillance,72,In Progress,EdgeNode_4,No,47,1.67
2025-01-07 11:10:00,DRONE_0002,Sector-B,Delivery,62,Pending,EdgeNode_5,No,29,0.62
2025-01-07 11:11:00,DRONE_0024,Sector-A,Delivery,59,In Progress,EdgeNode_1,Yes,86,2.66
2025-01-07 11:12:00,DRONE_0087,Sector-B,Delivery,18,Pending,EdgeNode_1,Yes,35,2.25
2025-01-07 11:13:00,DRONE_0066,Sector-C,Surveillance,81,Completed,EdgeNode_1,No,20,1.22
2025-01-07 11:14:00,DRONE_0038,Sector-A,Delivery,93,Failed,EdgeNode_2,No,23,4.54
2025-01-07 11:15:00,DRONE_0031,Sector-C,Surveillance,81,Pending,EdgeNode_3,No,88,3.05
2025-01-07 11:16:00,DRONE_0026,Sector-B,Surveillance,81,Pending,EdgeNode_3,No,23,1.8
2025-01-07 11:17:00,DRONE_0029,Sector-B,Emergency Response,41,Failed,EdgeNode_5,Yes,39,4.98
2025-01-07 11:18:00,DRONE_0067,Sector-A,Emergency Response,48,Failed,EdgeNode_1,No,82,0.77
2025-01-07 11:19:00,DRONE_0078,Sector-A,Delivery,10,Pending,EdgeNode_2,Yes,54,4.25
2025-01-07 11:20:00,DRONE_0025,Sector-A,Traffic Monitoring,30,Pending,EdgeNode_4,No,64,1.23
2025-01-07 11:21:00,DRONE_0048,Sector-C,Emergency Response,18,Pending,EdgeNode_3,Yes,76,1.27
2025-01-07 11:22:00,DRONE_0065,Sector-B,Emergency Response,12,In Progress,EdgeNode_3,Yes,43,2.54
2025-01-07 11:23:00,DRONE_0053,Sector-B,Traffic Monitoring,28,Pending,EdgeNode_2,No,39,3.34
2025-01-07 11:24:00,DRONE_0067,Sector-C,Mapping,90,Pending,EdgeNode_5,Yes,47,3.48
2025-01-07 11:25:00,DRONE_0090,Sector-A,Delivery,108,Failed,EdgeNode_2,No,57,0.21
2025-01-07 11:26:00,DRONE_0018,Sector-D,Mapping,43,Failed,EdgeNode_5,No,43,1.51
2025-01-07 11:27:00,DRONE_0009,Sector-A,Mapping,53,In Progress,EdgeNode_3,No,43,3.34
2025-01-07 11:28:00,DRONE_0038,Sector-D,Surveillance,89,In Progress,EdgeNode_5,Yes,89,4.46
2025-01-07 11:29:00,DRONE_0087,Sector-D,Surveillance,111,Completed,EdgeNode_5,No,44,3.38
2025-01-07 11:30:00,DRONE_0021,Sector-C,Delivery,67,Pending,EdgeNode_5,Yes,88,1.4
2025-01-07 11:31:00,DRONE_0065,Sector-B,Traffic Monitoring,30,Pending,EdgeNode_5,No,36,2.59
2025-01-07 11:32:00,DRONE_0021,Sector-B,Surveillance,14,Failed,EdgeNode_1,Yes,77,3.27
2025-01-07 11:33:00,DRONE_0027,Sector-B,Emergency Response,81,Completed,EdgeNode_1,No,92,0.76
2025-01-07 11:34:00,DRONE_0070,Sector-B,Delivery,110,Pending,EdgeNode_1,No,39,2.77
2025-01-07 11:35:00,DRONE_0044,Sector-C,Mapping,62,Completed,EdgeNode_1,Yes,21,2.41
2025-01-07 11:36:00,DRONE_0100,Sector-D,Delivery,18,In Progress,EdgeNode_2,Yes,28,1.75
2025-01-07 11:37:00,DRONE_0028,Sector-B,Surveillance,77,Pending,EdgeNode_4,Yes,82,3.16
2025-01-07 11:38:00,DRONE_0045,Sector-D,Traffic Monitoring,75,Pending,EdgeNode_5,No,87,3.22
2025-01-07 11:39:00,DRONE_0017,Sector-C,Mapping,43,In Progress,EdgeNode_2,Yes,25,4.86
2025-01-07 11:40:00,DRONE_0040,Sector-A,Traffic Monitoring,35,Pending,EdgeNode_1,Yes,30,2.2
2025-01-07 11:41:00,DRONE_0003,Sector-C,Delivery,54,In Progress,EdgeNode_5,Yes,40,2.7
2025-01-07 11:42:00,DRONE_0076,Sector-B,Traffic Monitoring,20,In Progress,EdgeNode_4,Yes,82,0.87
2025-01-07 11:43:00,DRONE_0076,Sector-A,Traffic Monitoring,76,Completed,EdgeNode_5,No,49,2.79
2025-01-07 11:44:00,DRONE_0066,Sector-C,Delivery,116,Failed,EdgeNode_3,Yes,40,0.28
2025-01-07 11:45:00,DRONE_0046,Sector-C,Mapping,55,Failed,EdgeNode_3,Yes,42,0.83
2025-01-07 11:46:00,DRONE_0086,Sector-D,Traffic Monitoring,19,In Progress,EdgeNode_2,No,80,0.94
2025-01-07 11:47:00,DRONE_0087,Sector-C,Traffic Monitoring,93,Completed,EdgeNode_4,No,49,3.2
2025-01-07 11:48:00,DRONE_0030,Sector-A,Delivery,115,In Progress,EdgeNode_2,No,65,2.88
2025-01-07 11:49:00,DRONE_0069,Sector-C,Emergency Response,42,Completed,EdgeNode_5,Yes,79,4.01
2025-01-07 11:50:00,DRONE_0009,Sector-B,Traffic Monitoring,109,Completed,EdgeNode_4,Yes,37,2.38
2025-01-07 11:51:00,DRONE_0085,Sector-D,Surveillance,83,Failed,EdgeNode_2,Yes,81,2.43
2025-01-07 11:52:00,DRONE_0011,Sector-A,Mapping,93,Failed,EdgeNode_5,Yes,64,0.89
2025-01-07 11:53:00,DRONE_0069,Sector-A,Traffic Monitoring,75,Completed,EdgeNode_1,Yes,80,3.74
2025-01-07 11:54:00,DRONE_0099,Sector-C,Delivery,94,Failed,EdgeNode_5,No,78,0.12
2025-01-07 11:55:00,DRONE_0091,Sector-B,Surveillance,76,Completed,EdgeNode_2,Yes,54,2.18
2025-01-07 11:56:00,DRONE_0066,Sector-D,Delivery,86,Pending,EdgeNode_4,Yes,41,1.02
2025-01-07 11:57:00,DRONE_0088,Sector-A,Traffic Monitoring,25,In Progress,EdgeNode_4,Yes,43,3.88
2025-01-07 11:58:00,DRONE_0031,Sector-D,Surveillance,20,Failed,EdgeNode_1,Yes,70,3.4
2025-01-07 11:59:00,DRONE_0033,Sector-C,Mapping,115,In Progress,EdgeNode_2,Yes,84,3.56
2025-01-07 12:00:00,DRONE_0039,Sector-B,Mapping,71,Failed,EdgeNode_1,Yes,34,0.83
2025-01-07 12:01:00,DRONE_0094,Sector-C,Mapping,69,In Progress,EdgeNode_3,No,47,3.38
2025-01-07 12:02:00,DRONE_0046,Sector-D,Emergency Response,17,In Progress,EdgeNode_5,No,61,3.49
2025-01-07 12:03:00,DRONE_0037,Sector-C,Delivery,68,Failed,EdgeNode_3,No,39,0.11
2025-01-07 12:04:00,DRONE_0092,Sector-D,Traffic Monitoring,65,Failed,EdgeNode_3,No,62,1.66
2025-01-07 12:05:00,DRONE_0060,Sector-A,Surveillance,36,Failed,EdgeNode_1,No,99,0.53
2025-01-07 12:06:00,DRONE_0031,Sector-A,Delivery,16,Failed,EdgeNode_1,No,88,3.44
2025-01-07 12:07:00,DRONE_0011,Sector-C,Traffic Monitoring,99,Completed,EdgeNode_5,Yes,82,1.14
2025-01-07 12:08:00,DRONE_0087,Sector-A,Emergency Response,45,Failed,EdgeNode_1,Yes,62,1.4
2025-01-07 12:09:00,DRONE_0002,Sector-D,Traffic Monitoring,70,Failed,EdgeNode_1,No,98,0.48
2025-01-07 12:10:00,DRONE_0027,Sector-A,Delivery,109,Failed,EdgeNode_1,No,21,2.47
2025-01-07 12:11:00,DRONE_0099,Sector-B,Traffic Monitoring,12,Pending,EdgeNode_1,Yes,96,0.26
2025-01-07 12:12:00,DRONE_0002,Sector-B,Surveillance,63,In Progress,EdgeNode_1,Yes,42,4.24
2025-01-07 12:13:00,DRONE_0021,Sector-C,Emergency Response,29,Failed,EdgeNode_3,No,31,0.23
2025-01-07 12:14:00,DRONE_0058,Sector-C,Surveillance,9,Failed,EdgeNode_3,No,65,0.4
2025-01-07 12:15:00,DRONE_0005,Sector-C,Emergency Response,49,In Progress,EdgeNode_5,No,52,3.24
2025-01-07 12:16:00,DRONE_0052,Sector-C,Emergency Response,6,In Progress,EdgeNode_4,Yes,63,4.59
2025-01-07 12:17:00,DRONE_0045,Sector-D,Traffic Monitoring,46,Completed,EdgeNode_5,No,44,4.47
2025-01-07 12:18:00,DRONE_0085,Sector-D,Surveillance,42,In Progress,EdgeNode_2,No,54,0.51
2025-01-07 12:19:00,DRONE_0093,Sector-B,Emergency Response,107,In Progress,EdgeNode_5,No,54,1.51
2025-01-07 12:20:00,DRONE_0020,Sector-D,Emergency Response,7,Pending,EdgeNode_5,No,84,2.65
2025-01-07 12:21:00,DRONE_0061,Sector-A,Traffic Monitoring,50,Completed,EdgeNode_1,Yes,62,0.23
2025-01-07 12:22:00,DRONE_0038,Sector-B,Delivery,116,Pending,EdgeNode_1,No,87,2.69
2025-01-07 12:23:00,DRONE_0020,Sector-C,Delivery,106,In Progress,EdgeNode_1,Yes,81,2.29
2025-01-07 12:24:00,DRONE_0025,Sector-C,Mapping,26,Failed,EdgeNode_4,Yes,50,2.98
2025-01-07 12:25:00,DRONE_0002,Sector-D,Mapping,108,Completed,EdgeNode_1,No,47,4.61
2025-01-07 12:26:00,DRONE_0032,Sector-B,Emergency Response,37,In Progress,EdgeNode_2,No,30,1.45
2025-01-07 12:27:00,DRONE_0026,Sector-D,Delivery,36,In Progress,EdgeNode_3,Yes,51,3.23
2025-01-07 12:28:00,DRONE_0070,Sector-D,Emergency Response,115,Failed,EdgeNode_2,Yes,85,2.21
2025-01-07 12:29:00,DRONE_0041,Sector-D,Surveillance,21,Failed,EdgeNode_4,Yes,79,2.23
2025-01-07 12:30:00,DRONE_0067,Sector-B,Delivery,86,Failed,EdgeNode_1,Yes,70,3.27
2025-01-07 12:31:00,DRONE_0097,Sector-C,Delivery,60,Completed,EdgeNode_5,Yes,78,4.76
2025-01-07 12:32:00,DRONE_0001,Sector-A,Delivery,7,Pending,EdgeNode_3,No,96,4.33
2025-01-07 12:33:00,DRONE_0051,Sector-C,Mapping,74,Completed,EdgeNode_4,No,36,3.23
2025-01-07 12:34:00,DRONE_0005,Sector-B,Traffic Monitoring,53,Failed,EdgeNode_2,No,87,2.36
2025-01-07 12:35:00,DRONE_0013,Sector-C,Traffic Monitoring,59,Completed,EdgeNode_1,Yes,57,2.18
2025-01-07 12:36:00,DRONE_0019,Sector-C,Mapping,81,Failed,EdgeNode_4,Yes,83,3.96
2025-01-07 12:37:00,DRONE_0012,Sector-A,Mapping,35,Pending,EdgeNode_4,Yes,22,1.17
2025-01-07 12:38:00,DRONE_0048,Sector-C,Mapping,85,Completed,EdgeNode_5,Yes,73,2.98
2025-01-07 12:39:00,DRONE_0025,Sector-C,Traffic Monitoring,25,Pending,EdgeNode_5,No,95,2.57
2025-01-07 12:40:00,DRONE_0057,Sector-C,Emergency Response,20,Pending,EdgeNode_5,No,63,3.28
2025-01-07 12:41:00,DRONE_0035,Sector-D,Mapping,21,Failed,EdgeNode_2,Yes,49,1.02
2025-01-07 12:42:00,DRONE_0076,Sector-B,Emergency Response,100,Completed,EdgeNode_5,Yes,94,3.51
2025-01-07 12:43:00,DRONE_0094,Sector-B,Emergency Response,5,Completed,EdgeNode_4,No,73,3.17
2025-01-07 12:44:00,DRONE_0005,Sector-A,Surveillance,116,Pending,EdgeNode_4,No,67,0.98
2025-01-07 12:45:00,DRONE_0098,Sector-D,Traffic Monitoring,106,Failed,EdgeNode_4,No,54,2.3
2025-01-07 12:46:00,DRONE_0022,Sector-D,Emergency Response,76,Pending,EdgeNode_3,Yes,87,3.43
2025-01-07 12:47:00,DRONE_0077,Sector-C,Traffic Monitoring,69,Pending,EdgeNode_3,No,45,4.52
2025-01-07 12:48:00,DRONE_0057,Sector-B,Traffic Monitoring,70,Pending,EdgeNode_2,Yes,91,0.7
2025-01-07 12:49:00,DRONE_0047,Sector-A,Surveillance,115,Pending,EdgeNode_5,No,75,0.14
2025-01-07 12:50:00,DRONE_0054,Sector-D,Traffic Monitoring,41,Completed,EdgeNode_4,No,95,0.91
2025-01-07 12:51:00,DRONE_0003,Sector-C,Emergency Response,28,In Progress,EdgeNode_5,No,88,4.95
2025-01-07 12:52:00,DRONE_0053,Sector-A,Delivery,95,Completed,EdgeNode_4,Yes,99,3.87
2025-01-07 12:53:00,DRONE_0084,Sector-D,Emergency Response,88,Failed,EdgeNode_3,Yes,83,3.11
2025-01-07 12:54:00,DRONE_0031,Sector-A,Emergency Response,115,In Progress,EdgeNode_4,No,48,0.75
